,timestamp,meter_reading,meter_type
323560,2016-01-06 20:00:00,386.0,electricity
323561,2016-01-06 20:00:00,784.04,chilledwater
323562,2016-01-06 20:00:00,1199.52,steam
323563,2016-01-06 20:00:00,1182.9,hotwater
325862,2016-01-06 21:00:00,449.0,electricity
325863,2016-01-06 21:00:00,921.754,chilledwater
325864,2016-01-06 21:00:00,1439.42,steam
325865,2016-01-06 21:00:00,1154.72,hotwater
328161,2016-01-06 22:00:00,376.0,electricity
328162,2016-01-06 22:00:00,761.553,chilledwater
328163,2016-01-06 22:00:00,1199.52,steam
328164,2016-01-06 22:00:00,1135.58,hotwater
330462,2016-01-06 23:00:00,383.0,electricity
330463,2016-01-06 23:00:00,681.403,chilledwater
330464,2016-01-06 23:00:00,1319.47,steam
330465,2016-01-06 23:00:00,1186.38,hotwater
332758,2016-01-07 00:00:00,320.0,electricity
332759,2016-01-07 00:00:00,547.857,chilledwater
332760,2016-01-07 00:00:00,1139.54,steam
332761,2016-01-07 00:00:00,1245.27,hotwater
335052,2016-01-07 01:00:00,327.0,electricity
335053,2016-01-07 01:00:00,623.105,chilledwater
335054,2016-01-07 01:00:00,1439.42,steam
335055,2016-01-07 01:00:00,1251.25,hotwater
337349,2016-01-07 02:00:00,308.0,electricity
337350,2016-01-07 02:00:00,513.252,chilledwater
337351,2016-01-07 02:00:00,1259.5,steam
337352,2016-01-07 02:00:00,1240.95,hotwater
339647,2016-01-07 03:00:00,319.0,electricity
339648,2016-01-07 03:00:00,636.375,chilledwater
339649,2016-01-07 03:00:00,1379.45,steam
339650,2016-01-07 03:00:00,1260.56,hotwater
341944,2016-01-07 04:00:00,339.0,electricity
341945,2016-01-07 04:00:00,759.122,chilledwater
341946,2016-01-07 04:00:00,1139.54,steam
341947,2016-01-07 04:00:00,1293.79,hotwater
344242,2016-01-07 05:00:00,320.0,electricity
344243,2016-01-07 05:00:00,878.101,chilledwater
344244,2016-01-07 05:00:00,1139.54,steam
344245,2016-01-07 05:00:00,1228.42,hotwater
346538,2016-01-07 06:00:00,316.0,electricity
346539,2016-01-07 06:00:00,924.999,chilledwater
346540,2016-01-07 06:00:00,1319.47,steam
346541,2016-01-07 06:00:00,1234.13,hotwater
348831,2016-01-07 07:00:00,344.0,electricity
348832,2016-01-07 07:00:00,837.029,chilledwater
348833,2016-01-07 07:00:00,1499.4,steam
348834,2016-01-07 07:00:00,1240.95,hotwater
351126,2016-01-07 08:00:00,306.0,electricity
351127,2016-01-07 08:00:00,862.916,chilledwater
351128,2016-01-07 08:00:00,1439.42,steam
351129,2016-01-07 08:00:00,1272.67,hotwater
353422,2016-01-07 09:00:00,310.0,electricity
353423,2016-01-07 09:00:00,837.616,chilledwater
353424,2016-01-07 09:00:00,1319.47,steam
353425,2016-01-07 09:00:00,1290.85,hotwater
355718,2016-01-07 10:00:00,322.0,electricity
355719,2016-01-07 10:00:00,886.564,chilledwater
355720,2016-01-07 10:00:00,1439.42,steam
355721,2016-01-07 10:00:00,1272.7,hotwater
358012,2016-01-07 11:00:00,317.0,electricity
358013,2016-01-07 11:00:00,847.189,chilledwater
358014,2016-01-07 11:00:00,1439.42,steam
358015,2016-01-07 11:00:00,1325.12,hotwater
360305,2016-01-07 12:00:00,321.0,electricity
360306,2016-01-07 12:00:00,963.281,chilledwater
360307,2016-01-07 12:00:00,1379.45,steam
360308,2016-01-07 12:00:00,1283.27,hotwater
362599,2016-01-07 13:00:00,338.0,electricity
362600,2016-01-07 13:00:00,823.133,chilledwater
362601,2016-01-07 13:00:00,1199.52,steam
362602,2016-01-07 13:00:00,1266.54,hotwater
364897,2016-01-07 14:00:00,331.0,electricity
364898,2016-01-07 14:00:00,995.785,chilledwater
364899,2016-01-07 14:00:00,1379.45,steam
364900,2016-01-07 14:00:00,1217.75,hotwater
367192,2016-01-07 15:00:00,362.0,electricity
367193,2016-01-07 15:00:00,556.569,chilledwater
367194,2016-01-07 15:00:00,1199.52,steam
367195,2016-01-07 15:00:00,1274.16,hotwater
369490,2016-01-07 16:00:00,397.0,electricity
369491,2016-01-07 16:00:00,573.07,chilledwater
369492,2016-01-07 16:00:00,1199.52,steam
369493,2016-01-07 16:00:00,996.854,hotwater
371786,2016-01-07 17:00:00,367.0,electricity
371787,2016-01-07 17:00:00,1029.07,chilledwater
371788,2016-01-07 17:00:00,1199.52,steam
371789,2016-01-07 17:00:00,990.845,hotwater
374085,2016-01-07 18:00:00,370.0,electricity
374086,2016-01-07 18:00:00,864.225,chilledwater
374087,2016-01-07 18:00:00,1079.57,steam
374088,2016-01-07 18:00:00,875.574,hotwater
376381,2016-01-07 19:00:00,392.0,electricity
376382,2016-01-07 19:00:00,795.477,chilledwater
376383,2016-01-07 19:00:00,1019.59,steam
376384,2016-01-07 19:00:00,914.253,hotwater
378677,2016-01-07 20:00:00,378.0,electricity
378678,2016-01-07 20:00:00,742.584,chilledwater
378679,2016-01-07 20:00:00,1199.52,steam
378680,2016-01-07 20:00:00,905.591,hotwater
380974,2016-01-07 21:00:00,373.0,electricity
380975,2016-01-07 21:00:00,681.629,chilledwater
380976,2016-01-07 21:00:00,899.64,steam
380977,2016-01-07 21:00:00,998.756,hotwater
383268,2016-01-07 22:00:00,352.0,electricity
383269,2016-01-07 22:00:00,882.886,chilledwater
383270,2016-01-07 22:00:00,959.616,steam
383271,2016-01-07 22:00:00,1040.75,hotwater
385563,2016-01-07 23:00:00,332.0,electricity
385564,2016-01-07 23:00:00,840.225,chilledwater
385565,2016-01-07 23:00:00,959.616,steam
385566,2016-01-07 23:00:00,1168.23,hotwater
387856,2016-01-08 00:00:00,310.0,electricity
387857,2016-01-08 00:00:00,722.029,chilledwater
387858,2016-01-08 00:00:00,1139.54,steam
387859,2016-01-08 00:00:00,1269.41,hotwater
390148,2016-01-08 01:00:00,303.0,electricity
390149,2016-01-08 01:00:00,783.181,chilledwater
390150,2016-01-08 01:00:00,1319.47,steam
390151,2016-01-08 01:00:00,1254.11,hotwater
392443,2016-01-08 02:00:00,334.0,electricity
392444,2016-01-08 02:00:00,564.506,chilledwater
392445,2016-01-08 02:00:00,1079.57,steam
392446,2016-01-08 02:00:00,1211.51,hotwater
394739,2016-01-08 03:00:00,299.0,electricity
394740,2016-01-08 03:00:00,498.778,chilledwater
394741,2016-01-08 03:00:00,1019.59,steam
394742,2016-01-08 03:00:00,1124.47,hotwater
397032,2016-01-08 04:00:00,309.0,electricity
397033,2016-01-08 04:00:00,484.226,chilledwater
397034,2016-01-08 04:00:00,1199.52,steam
397035,2016-01-08 04:00:00,1227.61,hotwater
399324,2016-01-08 05:00:00,292.0,electricity
399325,2016-01-08 05:00:00,437.968,chilledwater
399326,2016-01-08 05:00:00,1139.54,steam
399327,2016-01-08 05:00:00,1113.49,hotwater
401617,2016-01-08 06:00:00,295.0,electricity
401618,2016-01-08 06:00:00,467.17,chilledwater
401619,2016-01-08 06:00:00,1259.5,steam
401620,2016-01-08 06:00:00,1105.79,hotwater
403908,2016-01-08 07:00:00,302.0,electricity
403909,2016-01-08 07:00:00,703.619,chilledwater
403910,2016-01-08 07:00:00,1079.57,steam
403911,2016-01-08 07:00:00,1126.93,hotwater
406198,2016-01-08 08:00:00,291.0,electricity
406199,2016-01-08 08:00:00,535.057,chilledwater
406200,2016-01-08 08:00:00,1199.52,steam
406201,2016-01-08 08:00:00,1148.65,hotwater
408490,2016-01-08 09:00:00,288.0,electricity
408491,2016-01-08 09:00:00,721.402,chilledwater
408492,2016-01-08 09:00:00,1139.54,steam
408493,2016-01-08 09:00:00,1145.65,hotwater
410781,2016-01-08 10:00:00,290.0,electricity
410782,2016-01-08 10:00:00,463.665,chilledwater
410783,2016-01-08 10:00:00,1199.52,steam
410784,2016-01-08 10:00:00,1163.71,hotwater
413072,2016-01-08 11:00:00,297.0,electricity
413073,2016-01-08 11:00:00,533.829,chilledwater
413074,2016-01-08 11:00:00,1439.42,steam
413075,2016-01-08 11:00:00,1186.6,hotwater
415359,2016-01-08 12:00:00,311.0,electricity
415360,2016-01-08 12:00:00,548.484,chilledwater
415361,2016-01-08 12:00:00,1079.57,steam
415362,2016-01-08 12:00:00,1183.85,hotwater
417649,2016-01-08 13:00:00,319.0,electricity
417650,2016-01-08 13:00:00,683.874,chilledwater
417651,2016-01-08 13:00:00,1319.47,steam
417652,2016-01-08 13:00:00,1174.7,hotwater
419942,2016-01-08 14:00:00,329.0,electricity
419943,2016-01-08 14:00:00,672.145,chilledwater
419944,2016-01-08 14:00:00,1439.42,steam
419945,2016-01-08 14:00:00,1136.24,hotwater
422236,2016-01-08 15:00:00,407.0,electricity
422237,2016-01-08 15:00:00,955.918,chilledwater
422238,2016-01-08 15:00:00,1199.52,steam
422239,2016-01-08 15:00:00,1072.18,hotwater
424530,2016-01-08 16:00:00,355.0,electricity
424531,2016-01-08 16:00:00,979.736,chilledwater
424532,2016-01-08 16:00:00,959.616,steam
424533,2016-01-08 16:00:00,959.451,hotwater
426825,2016-01-08 17:00:00,347.0,electricity
426826,2016-01-08 17:00:00,727.118,chilledwater
426827,2016-01-08 17:00:00,899.64,steam
426828,2016-01-08 17:00:00,1041.3,hotwater
429120,2016-01-08 18:00:00,358.0,electricity
429121,2016-01-08 18:00:00,671.447,chilledwater
429122,2016-01-08 18:00:00,1139.54,steam
429123,2016-01-08 18:00:00,999.723,hotwater
431417,2016-01-08 19:00:00,395.0,electricity
431418,2016-01-08 19:00:00,668.448,chilledwater
431419,2016-01-08 19:00:00,1139.54,steam
431420,2016-01-08 19:00:00,949.617,hotwater
433715,2016-01-08 20:00:00,345.0,electricity
433716,2016-01-08 20:00:00,747.146,chilledwater
433717,2016-01-08 20:00:00,1139.54,steam
433718,2016-01-08 20:00:00,904.474,hotwater
436013,2016-01-08 21:00:00,346.0,electricity
436014,2016-01-08 21:00:00,658.906,chilledwater
436015,2016-01-08 21:00:00,1259.5,steam
436016,2016-01-08 21:00:00,1005.0,hotwater
438309,2016-01-08 22:00:00,351.0,electricity
438310,2016-01-08 22:00:00,617.648,chilledwater
438311,2016-01-08 22:00:00,1019.59,steam
438312,2016-01-08 22:00:00,1077.55,hotwater
440605,2016-01-08 23:00:00,343.0,electricity
440606,2016-01-08 23:00:00,615.693,chilledwater
440607,2016-01-08 23:00:00,1019.59,steam
440608,2016-01-08 23:00:00,987.926,hotwater
442907,2016-01-09 00:00:00,310.0,electricity
442908,2016-01-09 00:00:00,634.903,chilledwater
442909,2016-01-09 00:00:00,1139.54,steam
442910,2016-01-09 00:00:00,1009.71,hotwater
445207,2016-01-09 01:00:00,312.0,electricity
445208,2016-01-09 01:00:00,590.17,chilledwater
445209,2016-01-09 01:00:00,1139.54,steam
445210,2016-01-09 01:00:00,1051.54,hotwater
447508,2016-01-09 02:00:00,326.0,electricity
447509,2016-01-09 02:00:00,620.873,chilledwater
447510,2016-01-09 02:00:00,1139.54,steam
447511,2016-01-09 02:00:00,1121.78,hotwater
449809,2016-01-09 03:00:00,321.0,electricity
449810,2016-01-09 03:00:00,666.829,chilledwater
449811,2016-01-09 03:00:00,1079.57,steam
449812,2016-01-09 03:00:00,1008.7,hotwater
452109,2016-01-09 04:00:00,328.0,electricity
452110,2016-01-09 04:00:00,838.95,chilledwater
452111,2016-01-09 04:00:00,1079.57,steam
452112,2016-01-09 04:00:00,1084.04,hotwater
454409,2016-01-09 05:00:00,298.0,electricity
454410,2016-01-09 05:00:00,780.28,chilledwater
454411,2016-01-09 05:00:00,1079.57,steam
454412,2016-01-09 05:00:00,994.14,hotwater
456708,2016-01-09 06:00:00,292.0,electricity
456709,2016-01-09 06:00:00,704.216,chilledwater
456710,2016-01-09 06:00:00,1199.52,steam
456711,2016-01-09 06:00:00,993.639,hotwater
459008,2016-01-09 07:00:00,312.0,electricity
459009,2016-01-09 07:00:00,599.326,chilledwater
459010,2016-01-09 07:00:00,1079.57,steam
459011,2016-01-09 07:00:00,1009.16,hotwater
461306,2016-01-09 08:00:00,296.0,electricity
461307,2016-01-09 08:00:00,555.629,chilledwater
461308,2016-01-09 08:00:00,959.616,steam
461309,2016-01-09 08:00:00,1056.83,hotwater
463606,2016-01-09 09:00:00,312.0,electricity
463607,2016-01-09 09:00:00,644.72,chilledwater
463608,2016-01-09 09:00:00,1139.54,steam
463609,2016-01-09 09:00:00,1009.55,hotwater
465908,2016-01-09 10:00:00,302.0,electricity
465909,2016-01-09 10:00:00,671.397,chilledwater
465910,2016-01-09 10:00:00,1079.57,steam
465911,2016-01-09 10:00:00,1088.27,hotwater
468208,2016-01-09 11:00:00,297.0,electricity
468209,2016-01-09 11:00:00,682.872,chilledwater
468210,2016-01-09 11:00:00,899.64,steam
468211,2016-01-09 11:00:00,1007.41,hotwater
470510,2016-01-09 12:00:00,345.0,electricity
470511,2016-01-09 12:00:00,647.426,chilledwater
470512,2016-01-09 12:00:00,1139.54,steam
470513,2016-01-09 12:00:00,1036.32,hotwater
472813,2016-01-09 13:00:00,312.0,electricity
472814,2016-01-09 13:00:00,813.598,chilledwater
472815,2016-01-09 13:00:00,1199.52,steam
472816,2016-01-09 13:00:00,1008.13,hotwater
475113,2016-01-09 14:00:00,303.0,electricity
475114,2016-01-09 14:00:00,841.802,chilledwater
475115,2016-01-09 14:00:00,1019.59,steam
475116,2016-01-09 14:00:00,1031.45,hotwater
477415,2016-01-09 15:00:00,329.0,electricity
477416,2016-01-09 15:00:00,758.661,chilledwater
477417,2016-01-09 15:00:00,1199.52,steam
477418,2016-01-09 15:00:00,999.943,hotwater
479717,2016-01-09 16:00:00,304.0,electricity
479718,2016-01-09 16:00:00,671.554,chilledwater
479719,2016-01-09 16:00:00,959.616,steam
479720,2016-01-09 16:00:00,894.621,hotwater
482019,2016-01-09 17:00:00,305.0,electricity
482020,2016-01-09 17:00:00,612.628,chilledwater
482021,2016-01-09 17:00:00,899.64,steam
482022,2016-01-09 17:00:00,930.341,hotwater
484322,2016-01-09 18:00:00,324.0,electricity
484323,2016-01-09 18:00:00,735.766,chilledwater
484324,2016-01-09 18:00:00,839.664,steam
484325,2016-01-09 18:00:00,988.662,hotwater
486625,2016-01-09 19:00:00,296.0,electricity
486626,2016-01-09 19:00:00,852.635,chilledwater
486627,2016-01-09 19:00:00,1019.59,steam
486628,2016-01-09 19:00:00,1050.57,hotwater
488928,2016-01-09 20:00:00,332.0,electricity
488929,2016-01-09 20:00:00,726.364,chilledwater
488930,2016-01-09 20:00:00,959.616,steam
488931,2016-01-09 20:00:00,960.378,hotwater
491230,2016-01-09 21:00:00,319.0,electricity
491231,2016-01-09 21:00:00,628.995,chilledwater
491232,2016-01-09 21:00:00,839.664,steam
491233,2016-01-09 21:00:00,956.837,hotwater
493532,2016-01-09 22:00:00,308.0,electricity
493533,2016-01-09 22:00:00,557.99,chilledwater
493534,2016-01-09 22:00:00,1079.57,steam
493535,2016-01-09 22:00:00,963.347,hotwater
495833,2016-01-09 23:00:00,307.0,electricity
495834,2016-01-09 23:00:00,579.026,chilledwater
495835,2016-01-09 23:00:00,899.64,steam
495836,2016-01-09 23:00:00,1044.74,hotwater
498070,2016-01-10 00:00:00,316.0,electricity
498071,2016-01-10 00:00:00,565.472,chilledwater
498072,2016-01-10 00:00:00,899.64,steam
498073,2016-01-10 00:00:00,1086.2,hotwater
500304,2016-01-10 01:00:00,294.0,electricity
500305,2016-01-10 01:00:00,588.442,chilledwater
500306,2016-01-10 01:00:00,779.688,steam
500307,2016-01-10 01:00:00,990.059,hotwater
502539,2016-01-10 02:00:00,301.0,electricity
502540,2016-01-10 02:00:00,567.04,chilledwater
502541,2016-01-10 02:00:00,959.616,steam
502542,2016-01-10 02:00:00,1004.28,hotwater
504775,2016-01-10 03:00:00,309.0,electricity
504776,2016-01-10 03:00:00,593.975,chilledwater
504777,2016-01-10 03:00:00,839.664,steam
504778,2016-01-10 03:00:00,1052.18,hotwater
507010,2016-01-10 04:00:00,304.0,electricity
507011,2016-01-10 04:00:00,753.424,chilledwater
507012,2016-01-10 04:00:00,1019.59,steam
507013,2016-01-10 04:00:00,1082.53,hotwater
509243,2016-01-10 05:00:00,316.0,electricity
509244,2016-01-10 05:00:00,708.856,chilledwater
509245,2016-01-10 05:00:00,1139.54,steam
509246,2016-01-10 05:00:00,1031.76,hotwater
511478,2016-01-10 06:00:00,289.0,electricity
511479,2016-01-10 06:00:00,632.929,chilledwater
511480,2016-01-10 06:00:00,959.616,steam
511481,2016-01-10 06:00:00,983.725,hotwater
513712,2016-01-10 07:00:00,310.0,electricity
513713,2016-01-10 07:00:00,600.532,chilledwater
513714,2016-01-10 07:00:00,779.688,steam
513715,2016-01-10 07:00:00,1009.73,hotwater
515946,2016-01-10 08:00:00,299.0,electricity
515947,2016-01-10 08:00:00,626.641,chilledwater
515948,2016-01-10 08:00:00,899.64,steam
515949,2016-01-10 08:00:00,988.016,hotwater
518181,2016-01-10 09:00:00,304.0,electricity
518182,2016-01-10 09:00:00,811.458,chilledwater
518183,2016-01-10 09:00:00,959.616,steam
518184,2016-01-10 09:00:00,990.034,hotwater
520416,2016-01-10 10:00:00,300.0,electricity
520417,2016-01-10 10:00:00,931.361,chilledwater
520418,2016-01-10 10:00:00,959.616,steam
520419,2016-01-10 10:00:00,979.109,hotwater
522649,2016-01-10 11:00:00,289.0,electricity
522650,2016-01-10 11:00:00,653.216,chilledwater
522651,2016-01-10 11:00:00,959.616,steam
522652,2016-01-10 11:00:00,971.558,hotwater
524883,2016-01-10 12:00:00,306.0,electricity
524884,2016-01-10 12:00:00,571.091,chilledwater
524885,2016-01-10 12:00:00,1079.57,steam
524886,2016-01-10 12:00:00,1003.15,hotwater
527120,2016-01-10 13:00:00,299.0,electricity
527121,2016-01-10 13:00:00,552.52,chilledwater
527122,2016-01-10 13:00:00,959.616,steam
527123,2016-01-10 13:00:00,978.498,hotwater
529357,2016-01-10 14:00:00,311.0,electricity
529358,2016-01-10 14:00:00,663.522,chilledwater
529359,2016-01-10 14:00:00,959.616,steam
529360,2016-01-10 14:00:00,881.152,hotwater
531596,2016-01-10 15:00:00,294.0,electricity
531597,2016-01-10 15:00:00,1009.6,chilledwater
531598,2016-01-10 15:00:00,959.616,steam
531599,2016-01-10 15:00:00,894.891,hotwater
533834,2016-01-10 16:00:00,290.0,electricity
533835,2016-01-10 16:00:00,1017.16,chilledwater
533836,2016-01-10 16:00:00,719.712,steam
533837,2016-01-10 16:00:00,618.299,hotwater
536072,2016-01-10 17:00:00,319.0,electricity
536073,2016-01-10 17:00:00,1303.35,chilledwater
536074,2016-01-10 17:00:00,839.664,steam
536075,2016-01-10 17:00:00,760.563,hotwater
538311,2016-01-10 18:00:00,296.0,electricity
538312,2016-01-10 18:00:00,1264.97,chilledwater
538313,2016-01-10 18:00:00,839.664,steam
538314,2016-01-10 18:00:00,646.334,hotwater
540550,2016-01-10 19:00:00,295.0,electricity
540551,2016-01-10 19:00:00,1157.93,chilledwater
540552,2016-01-10 19:00:00,839.664,steam
540553,2016-01-10 19:00:00,508.11,hotwater
542784,2016-01-10 20:00:00,334.0,electricity
542785,2016-01-10 20:00:00,735.225,chilledwater
542786,2016-01-10 20:00:00,839.664,steam
542787,2016-01-10 20:00:00,1001.08,hotwater
545022,2016-01-10 21:00:00,326.0,electricity
545023,2016-01-10 21:00:00,828.057,chilledwater
545024,2016-01-10 21:00:00,899.64,steam
545025,2016-01-10 21:00:00,1061.36,hotwater
547257,2016-01-10 22:00:00,321.0,electricity
547258,2016-01-10 22:00:00,680.136,chilledwater
547259,2016-01-10 22:00:00,1139.54,steam
547260,2016-01-10 22:00:00,1094.06,hotwater
549493,2016-01-10 23:00:00,370.0,electricity
549494,2016-01-10 23:00:00,589.284,chilledwater
549495,2016-01-10 23:00:00,779.688,steam
549496,2016-01-10 23:00:00,1216.23,hotwater
551791,2016-01-11 00:00:00,315.0,electricity
551792,2016-01-11 00:00:00,649.05,chilledwater
551793,2016-01-11 00:00:00,839.664,steam
551794,2016-01-11 00:00:00,1343.22,hotwater
554088,2016-01-11 01:00:00,328.0,electricity
554089,2016-01-11 01:00:00,640.646,chilledwater
554090,2016-01-11 01:00:00,1139.54,steam
554091,2016-01-11 01:00:00,1180.32,hotwater
556388,2016-01-11 02:00:00,310.0,electricity
556389,2016-01-11 02:00:00,970.554,chilledwater
556390,2016-01-11 02:00:00,1139.54,steam
556391,2016-01-11 02:00:00,1278.03,hotwater
558690,2016-01-11 03:00:00,361.0,electricity
558691,2016-01-11 03:00:00,702.9,chilledwater
558692,2016-01-11 03:00:00,1079.57,steam
558693,2016-01-11 03:00:00,1284.84,hotwater
560988,2016-01-11 04:00:00,327.0,electricity
560989,2016-01-11 04:00:00,586.022,chilledwater
560990,2016-01-11 04:00:00,1079.57,steam
560991,2016-01-11 04:00:00,1293.37,hotwater
563285,2016-01-11 05:00:00,335.0,electricity
563286,2016-01-11 05:00:00,513.214,chilledwater
563287,2016-01-11 05:00:00,1019.59,steam
563288,2016-01-11 05:00:00,1280.89,hotwater
565578,2016-01-11 06:00:00,338.0,electricity
565579,2016-01-11 06:00:00,723.843,chilledwater
565580,2016-01-11 06:00:00,1019.59,steam
565581,2016-01-11 06:00:00,1286.58,hotwater
567869,2016-01-11 07:00:00,291.0,electricity
567870,2016-01-11 07:00:00,473.94,chilledwater
567871,2016-01-11 07:00:00,1199.52,steam
567872,2016-01-11 07:00:00,1264.7,hotwater
570161,2016-01-11 08:00:00,312.0,electricity
570162,2016-01-11 08:00:00,486.859,chilledwater
570163,2016-01-11 08:00:00,1259.5,steam
570164,2016-01-11 08:00:00,1302.02,hotwater
572448,2016-01-11 09:00:00,299.0,electricity
572449,2016-01-11 09:00:00,852.432,chilledwater
572450,2016-01-11 09:00:00,1439.42,steam
572451,2016-01-11 09:00:00,1291.41,hotwater
574737,2016-01-11 10:00:00,315.0,electricity
574738,2016-01-11 10:00:00,938.949,chilledwater
574739,2016-01-11 10:00:00,1319.47,steam
574740,2016-01-11 10:00:00,1281.89,hotwater
577026,2016-01-11 11:00:00,332.0,electricity
577027,2016-01-11 11:00:00,817.81,chilledwater
577028,2016-01-11 11:00:00,1319.47,steam
577029,2016-01-11 11:00:00,1314.41,hotwater
579319,2016-01-11 12:00:00,320.0,electricity
579320,2016-01-11 12:00:00,871.785,chilledwater
579321,2016-01-11 12:00:00,1499.4,steam
579322,2016-01-11 12:00:00,1321.64,hotwater
581616,2016-01-11 13:00:00,342.0,electricity
581617,2016-01-11 13:00:00,880.213,chilledwater
581618,2016-01-11 13:00:00,1499.4,steam
581619,2016-01-11 13:00:00,1395.14,hotwater
583912,2016-01-11 14:00:00,380.0,electricity
583913,2016-01-11 14:00:00,741.671,chilledwater
